tempmax1,tempmin1,temp1,feelslikemax1,feelslikemin1,feelslike1,dew1,humidity1,precip1,precipprob1,precipcover1,snow1,snowdepth1,windgust1,windspeed1,winddir1,sealevelpressure1,visibility1,solarradiation1,solarenergy1,uvindex1,severerisk1,moonphase1,month1,day1,tempmax2,tempmin2,temp2,feelslikemax2,feelslikemin2,feelslike2,dew2,humidity2,precip2,precipprob2,precipcover2,snow2,snowdepth2,windgust2,windspeed2,winddir2,sealevelpressure2,visibility2,solarradiation2,solarenergy2,uvindex2,severerisk2,moonphase2,month2,day2,tempmax3,tempmin3,temp3,feelslikemax3,feelslikemin3,feelslike3,dew3,humidity3,precip3,precipprob3,precipcover3,snow3,snowdepth3,windgust3,windspeed3,winddir3,sealevelpressure3,visibility3,solarradiation3,solarenergy3,uvindex3,severerisk3,moonphase3,month3,day3,tempmax4,tempmin4,temp4,feelslikemax4,feelslikemin4,feelslike4,dew4,humidity4,precip4,precipprob4,precipcover4,snow4,snowdepth4,windgust4,windspeed4,winddir4,sealevelpressure4,visibility4,solarradiation4,solarenergy4,uvindex4,severerisk4,moonphase4,month4,day4,tempmax5,tempmin5,temp5,feelslikemax5,feelslikemin5,feelslike5,dew5,humidity5,precip5,precipprob5,precipcover5,snow5,snowdepth5,windgust5,windspeed5,winddir5,sealevelpressure5,visibility5,solarradiation5,solarenergy5,uvindex5,severerisk5,moonphase5,month5,day5,expected
22.2,4.3,12.3,22.2,4.3,12.2,5.8,68.1,0,0,0,0,0,,15.1,236.1,1025.4,15.1,215.6,8.7,4,,0.74,11,07,24.1,4.1,12.2,24.1,4.1,12.1,4.9,66.4,0,0,0,0,0,,7.1,315.5,1028,14.6,213.2,8.5,4,,0.75,11,08,23.3,3.6,12.8,23.3,3.6,12.8,7.9,74.5,0,0,0,0,0,,12.1,245.9,1026.7,15.5,213.3,8.4,4,,0.81,11,09,23.4,7.2,14.9,23.4,7.2,14.9,11,79.3,0,0,0,0,0,33.5,21.2,220.4,1021.9,10.9,187.5,7.2,4,,0.85,11,10,23.4,7.2,14.9,23.4,7.2,14.9,11,79.3,0,0,0,0,0,33.5,21.2,220.4,1021.9,10.9,187.5,7.2,4,,0.85,11,10,19.5,14.3,17.7,19.5,14.3,17.7,16.3,91.3,14.426,100,41.67,0,0,,15.4,199.7,1015.5,11.7,34.9,1.4,1,,0.88,11,11,17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,19.5,14.3,17.7,19.5,14.3,17.7,16.3,91.3,14.426,100,41.67,0,0,,15.4,199.7,1015.5,11.7,34.9,1.4,1,,0.88,11,11,17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,17.7
24.1,4.1,12.2,24.1,4.1,12.1,4.9,66.4,0,0,0,0,0,,7.1,315.5,1028,14.6,213.2,8.5,4,,0.75,11,08,23.3,3.6,12.8,23.3,3.6,12.8,7.9,74.5,0,0,0,0,0,,12.1,245.9,1026.7,15.5,213.3,8.4,4,,0.81,11,09,23.4,7.2,14.9,23.4,7.2,14.9,11,79.3,0,0,0,0,0,33.5,21.2,220.4,1021.9,10.9,187.5,7.2,4,,0.85,11,10,19.5,14.3,17.7,19.5,14.3,17.7,16.3,91.3,14.426,100,41.67,0,0,,15.4,199.7,1015.5,11.7,34.9,1.4,1,,0.88,11,11,19.5,14.3,17.7,19.5,14.3,17.7,16.3,91.3,14.426,100,41.67,0,0,,15.4,199.7,1015.5,11.7,34.9,1.4,1,,0.88,11,11,17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,11.5
23.3,3.6,12.8,23.3,3.6,12.8,7.9,74.5,0,0,0,0,0,,12.1,245.9,1026.7,15.5,213.3,8.4,4,,0.81,11,09,23.4,7.2,14.9,23.4,7.2,14.9,11,79.3,0,0,0,0,0,33.5,21.2,220.4,1021.9,10.9,187.5,7.2,4,,0.85,11,10,19.5,14.3,17.7,19.5,14.3,17.7,16.3,91.3,14.426,100,41.67,0,0,,15.4,199.7,1015.5,11.7,34.9,1.4,1,,0.88,11,11,17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,7.7
23.4,7.2,14.9,23.4,7.2,14.9,11,79.3,0,0,0,0,0,33.5,21.2,220.4,1021.9,10.9,187.5,7.2,4,,0.85,11,10,19.5,14.3,17.7,19.5,14.3,17.7,16.3,91.3,14.426,100,41.67,0,0,,15.4,199.7,1015.5,11.7,34.9,1.4,1,,0.88,11,11,17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,5.4
19.5,14.3,17.7,19.5,14.3,17.7,16.3,91.3,14.426,100,41.67,0,0,,15.4,199.7,1015.5,11.7,34.9,1.4,1,,0.88,11,11,17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,7.8
17.8,8,11.5,17.8,6,10.5,8.2,80.3,2.471,100,41.67,0,0,50,19.5,4.8,1015.8,12.6,31.2,1.3,1,,0.91,11,12,12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,7.8,4.9,6.4,7.8,1.4,3.9,1.1,69.3,0.85,100,8.33,0,0,,20.4,50.3,1027.5,15.2,37.1,1.5,1,,0.25,11,22,7.5
12,4.7,7.7,12,2.6,6.8,4.2,79.4,1.343,100,29.17,0,0,,11.4,357.8,1016.3,12.4,82.2,3.3,2,,0.95,11,13,10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,7.8,4.9,6.4,7.8,1.4,3.9,1.1,69.3,0.85,100,8.33,0,0,,20.4,50.3,1027.5,15.2,37.1,1.5,1,,0.25,11,22,11.7,4.4,8.5,11.7,1.9,6.4,2.8,69.7,4.278,100,29.17,0,0,57.2,31,297.9,1016.8,13.3,121.7,4.8,3,,0.28,11,23,3.2
10.6,0.4,5.4,10.6,-0.2,4.3,-0.4,67.6,0,0,0,0,0,29.5,15.9,282,1021.6,16,191.2,7.6,4,,0.98,11,14,16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,7.8,4.9,6.4,7.8,1.4,3.9,1.1,69.3,0.85,100,8.33,0,0,,20.4,50.3,1027.5,15.2,37.1,1.5,1,,0.25,11,22,11.7,4.4,8.5,11.7,1.9,6.4,2.8,69.7,4.278,100,29.17,0,0,57.2,31,297.9,1016.8,13.3,121.7,4.8,3,,0.28,11,23,8.4,1.9,4.5,8.1,-1.5,2.7,-3,59.2,0,0,0,0,0,55.4,15.5,294.2,1026.9,16,146.5,5.9,3,,0.31,11,24,-0.5
16,-0.5,7.8,16,-3.4,6.9,3.1,73.6,5.946,100,20.83,0,0,62.1,31.9,151.7,1015.3,15.8,66.3,2.5,1,,0,11,15,11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,7.8,4.9,6.4,7.8,1.4,3.9,1.1,69.3,0.85,100,8.33,0,0,,20.4,50.3,1027.5,15.2,37.1,1.5,1,,0.25,11,22,7.8,4.9,6.4,7.8,1.4,3.9,1.1,69.3,0.85,100,8.33,0,0,,20.4,50.3,1027.5,15.2,37.1,1.5,1,,0.25,11,22,11.7,4.4,8.5,11.7,1.9,6.4,2.8,69.7,4.278,100,29.17,0,0,57.2,31,297.9,1016.8,13.3,121.7,4.8,3,,0.28,11,23,8.4,1.9,4.5,8.1,-1.5,2.7,-3,59.2,0,0,0,0,0,55.4,15.5,294.2,1026.9,16,146.5,5.9,3,,0.31,11,24,11.2,2.9,7.9,11.2,2.4,6.8,0.8,61.3,0,0,0,0,0,38.9,20.9,169.2,1025.3,16,118.6,4.7,3,,0.35,11,25,0.9
11,1.5,7.5,11,0.4,5.3,-2.4,50.1,0,0,0,0,0,53.8,29.8,270.2,1013.9,16,170.6,6.6,3,,0.05,11,16,6.9,-0.4,3.2,4.2,-3.8,0.4,-4.1,59.2,0,0,0,0,0,53.3,30.3,299.7,1016.6,15.9,70.9,2.9,1,,0.08,11,17,1.6,-3.9,-0.5,-1.4,-6.6,-4.3,-8.8,54,0,0,0,0,0,55.4,26.6,312.7,1031.5,15.9,180.5,7.1,4,,0.12,11,18,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,7.6,-6.6,0.9,4.3,-6.6,-0.6,-4.5,68.6,0,0,0,0,0,34.1,22.2,201.9,1033.4,16,164.3,6.5,3,,0.15,11,19,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,7.8,4.9,6.4,7.8,1.4,3.9,1.1,69.3,0.85,100,8.33,0,0,,20.4,50.3,1027.5,15.2,37.1,1.5,1,,0.25,11,22,16.8,-0.8,7.3,16.8,-1.3,7,0.1,63.3,0,0,0,0,0,,16,260.9,1027.1,15.8,178.9,7.6,3,,0.18,11,20,15.8,3.4,8.7,15.8,2.1,8.1,3.4,70,0,0,0,0,0,,12.4,331.7,1027.9,15.9,108.5,4.3,3,,0.25,11,21,7.8,4.9,6.4,7.8,1.4,3.9,1.1,69.3,0.85,100,8.33,0,0,,20.4,50.3,1027.5,15.2,37.1,1.5,1,,0.25,11,22,11.7,4.4,8.5,11.7,1.9,6.4,2.8,69.7,4.278,100,29.17,0,0,57.2,31,297.9,1016.8,13.3,121.7,4.8,3,,0.28,11,23,11.7,4.4,8.5,11.7,1.9,6.4,2.8,69.7,4.278,100,29.17,0,0,57.2,31,297.9,1016.8,13.3,121.7,4.8,3,,0.28,11,23,8.4,1.9,4.5,8.1,-1.5,2.7,-3,59.2,0,0,0,0,0,55.4,15.5,294.2,1026.9,16,146.5,5.9,3,,0.31,11,24,11.2,2.9,7.9,11.2,2.4,6.8,0.8,61.3,0,0,0,0,0,38.9,20.9,169.2,1025.3,16,118.6,4.7,3,,0.35,11,25,16.3,8.3,12,16.3,7.4,11.7,8.8,81.8,6.059,100,41.67,0,0,27.7,21.1,266.9,1016.5,12.6,112.8,4.6,3,,0.38,11,26,7.3
